autocorr,p_value,var_norm,q_value,feature_type,clone,feature
0.04425324476727564,2.3314683517128287e-15,3.19501048671606e-05,9.034439862887211e-15,expression,M1-T2,Enpp1
0.006840124838599793,0.11236823585458433,3.19501048671606e-05,0.14514230464550476,expression,M1-T2,Eomes
0.014110983072258223,0.006203515935075066,3.19501048671606e-05,0.010256479679324108,expression,M1-T2,Fasl
-0.004868786102129495,0.19559847950853115,3.19501048671606e-05,0.23099249008626535,expression,M1-T2,Fcer1a
0.00829268046756402,0.07064449387216065,3.19501048671606e-05,0.09521649174073826,expression,M1-T2,Fcer2a
0.004957180179388736,0.18918355754295568,3.19501048671606e-05,0.225565010916601,expression,M1-T2,Fcmr
0.21275515644226692,0.0,3.19501048671606e-05,0.0,expression,M1-T2,Fermt1
0.07089654322783376,0.0,3.19501048671606e-05,0.0,expression,M1-T2,Fgfbp1
0.03482069157721557,3.5419667199221294e-10,3.19501048671606e-05,1.1261637776162667e-09,expression,M1-T2,Flt3
0.006508713601406245,0.12396374913761654,3.19501048671606e-05,0.15846912260891188,expression,M1-T2,Foxp3
0.2823031302566437,0.0,3.19501048671606e-05,0.0,expression,M1-T2,Fscn1
0.013939491966987946,0.006755431893962105,3.19501048671606e-05,0.01102202045856975,expression,M1-T2,Ftcd
0.01654181585703546,0.0016926243773404126,3.19501048671606e-05,0.003180082163488048,expression,M1-T2,Fxyd3
0.13029909708666926,0.0,3.19501048671606e-05,0.0,expression,M1-T2,Fzd2
0.04859885080350861,0.0,3.19501048671606e-05,0.0,expression,M1-T2,Galnt18
0.02862285971246875,2.0130991462696812e-07,3.19501048671606e-05,5.200506127863344e-07,expression,M1-T2,Gata2
0.008163415477889525,0.0737890902335876,3.19501048671606e-05,0.09838545364478346,expression,M1-T2,Gjb1
0.02858735978653118,2.0805690881253724e-07,3.19501048671606e-05,5.265113610766249e-07,expression,M1-T2,Gpihbp1
0.3309158152087365,0.0,3.19501048671606e-05,0.0,expression,M1-T2,Gpr39
0.05014662553441834,0.0,3.19501048671606e-05,0.0,expression,M1-T2,Grm6
0.0014093818144030818,0.4000369989870386,3.19501048671606e-05,0.42397083653327167,expression,M1-T2,Gzma
0.0037528626391963695,0.25211547674811463,3.19501048671606e-05,0.284202901061511,expression,M1-T2,Gzmb
0.024587804920637446,6.688225282047711e-06,3.19501048671606e-05,1.4809641695962788e-05,expression,M1-T2,Havcr2
0.4352795355216617,0.0,3.19501048671606e-05,0.0,expression,M1-T2,Hoxa10
0.035239239434738175,2.2124713172644306e-10,3.19501048671606e-05,7.219643245810247e-10,expression,M1-T2,Hpd
0.011596428089992748,0.019915883767526732,3.19501048671606e-05,0.029753850447871263,expression,M1-T2,Htr1b
0.02590261143321813,2.2540905563195324e-06,3.19501048671606e-05,5.273721301577774e-06,expression,M1-T2,Ibsp
0.004712765474134143,0.20110848854400376,3.19501048671606e-05,0.23525898659864591,expression,M1-T2,Ifng
0.010569090319092726,0.03048326044817906,3.19501048671606e-05,0.044469697594990636,expression,M1-T2,Ighd
0.3167004859509069,0.0,3.19501048671606e-05,0.0,expression,M1-T2,Inava
0.07442430597768351,0.0,3.19501048671606e-05,0.0,expression,M1-T2,Itgax
0.037967878200868097,9.025002967177898e-12,3.19501048671606e-05,3.197429622657312e-11,expression,M1-T2,Itk
0.01593730902170447,0.0023754559242828988,3.19501048671606e-05,0.004331713744280581,expression,M1-T2,Klhl14
0.014671329104712789,0.004668195882334802,3.19501048671606e-05,0.007822382289317777,expression,M1-T2,Klrb1c
0.028001024398450407,3.5665727193823216e-07,3.19501048671606e-05,8.67166700398839e-07,expression,M1-T2,Klrk1
-0.003298696584090295,0.2810662898859296,3.19501048671606e-05,0.3139839634761736,expression,M1-T2,Krt79
0.044739098127699904,1.2212453270876722e-15,3.19501048671606e-05,5.047814018629045e-15,expression,M1-T2,Ldb2
0.0043986006527643,0.21708142552981768,3.19501048671606e-05,0.251570997810256,expression,M1-T2,Mat1a
0.009769374626466569,0.041613930453633485,3.19501048671606e-05,0.05797895928371407,expression,M1-T2,Mmp12
0.045021568377651276,7.771561172376096e-16,3.19501048671606e-05,3.3230123633608136e-15,expression,M1-T2,Mrc1
0.0019597756134679648,0.3629351957645526,3.19501048671606e-05,0.390250021687266,expression,M1-T2,Ms4a1
0.0008817022763223778,0.43648107294509075,3.19501048671606e-05,0.446626333666272,expression,M1-T2,Ms4a2
-0.000802321822299128,0.44510776497909577,3.19501048671606e-05,0.448726527295999,expression,M1-T2,Ms4a4b
0.0282237945724481,2.9097270637379324e-07,3.19501048671606e-05,7.216123118070073e-07,expression,M1-T2,Ms4a7
0.0021908579668411623,0.34771165107239455,3.19501048671606e-05,0.38155968790245065,expression,M1-T2,Ncr1
0.19375049962850882,0.0,3.19501048671606e-05,0.0,expression,M1-T2,Nes
0.013707415068818063,0.007571229239791255,3.19501048671606e-05,0.01203631315043738,expression,M1-T2,Pacsin1
0.00573436485399222,0.15424292961667574,3.19501048671606e-05,0.19126123272467793,expression,M1-T2,Pax5
0.033111325903256765,2.289513467701454e-09,3.19501048671606e-05,6.759515952261436e-09,expression,M1-T2,Plcb1
0.10614289706221326,0.0,3.19501048671606e-05,0.0,expression,M1-T2,Pld4
0.014876584875392587,0.004196994439825463,3.19501048671606e-05,0.007129141240251472,expression,M1-T2,Pou2af1
0.027289744370599712,6.762922223346735e-07,3.19501048671606e-05,1.6126968378749904e-06,expression,M1-T2,Prdm1
0.020369265609604306,0.00015456111947653728,3.19501048671606e-05,0.00030912223895307456,expression,M1-T2,Prex2
0.010791873141925742,0.027864315486166635,3.19501048671606e-05,0.04113303714624599,expression,M1-T2,Prss34
0.03827267418162543,6.224243342956015e-12,3.19501048671606e-05,2.3388065894743814e-11,expression,M1-T2,Ptprb
