sample,cellBC,detection_rate,centroid_z,n_layers,volume
M1-1,M1-1-37203,0.38461538461538464,-7.049169093712533,12,962.3205071999876
M1-1,M1-1-37204,0.6923076923076923,-3.860149174214208,18,1237.8109248
M1-1,M1-1-37207,0.5384615384615384,-4.655234297108674,16,937.041115199998
M1-1,M1-1-37209,0.7692307692307693,-7.093514399438064,12,1173.5682960000065
M1-1,M1-1-37214,0.5384615384615384,-4.8093994778068,16,1031.3442384000082
M1-1,M1-1-37218,0.46153846153846156,-6.2970965305045175,13,1050.4227142388609
M1-1,M1-1-37221,0.38461538461538464,-4.802259200777391,15,904.8923232000068
M1-1,M1-1-37222,0.8461538461538461,2.555326204404049,20,1474.942612799994
M1-1,M1-1-37223,0.6923076923076923,-5.349357249626295,15,1654.4262960000003
M1-1,M1-1-37224,0.6153846153846154,-3.008649048235056,20,1784.1755232000228
M1-1,M1-1-37230,0.3076923076923077,-8.812533895751713,8,547.188926399998
M1-1,M1-1-37236,0.38461538461538464,-3.5142373322912897,17,1265.6732112000095
M1-1,M1-1-37238,0.38461538461538464,-8.685310596833148,9,451.1821920000044
M1-1,M1-1-37241,0.46153846153846156,-6.466150598170292,12,780.9133919999921
M1-1,M1-1-37243,1.0,-1.9795540374762493,20,2284.6525296000063
M1-1,M1-1-37245,0.5384615384615384,-5.150094661113221,15,1161.0934655999804
M1-1,M1-1-37248,0.7692307692307693,0.5002071733782121,20,1697.6760383999872
M1-1,M1-1-37252,0.5384615384615384,-7.332560541719267,11,957.6493151999948
M1-1,M1-1-37253,0.46153846153846156,-5.266705135602997,15,952.373615999997
M1-1,M1-1-37255,0.3076923076923077,-6.227251542152074,14,801.7963680000045
M1-1,M1-1-37260,0.6923076923076923,-2.485054006531008,19,1312.659907200008
M1-1,M1-1-37261,0.46153846153846156,-6.357576961271128,12,830.0982959999948
M1-1,M1-1-37262,0.38461538461538464,-3.212356575463348,17,1494.3417983999948
M1-1,M1-1-37265,0.15384615384615385,-7.904564315352672,10,476.7913152000068
M1-1,M1-1-37275,0.5384615384615384,-8.043326554639842,10,1026.8928671999988
M1-1,M1-1-37278,0.6923076923076923,-4.041566729013092,17,998.975625599988
M1-1,M1-1-37280,0.38461538461538464,-7.808689821644083,10,819.601852800005
M1-1,M1-1-37281,0.5384615384615384,-6.05911386374463,15,1153.5096479999988
M1-1,M1-1-37282,0.6153846153846154,-5.610847783044329,15,915.938318399998
M1-1,M1-1-37283,0.3076923076923077,-6.339509536784743,14,847.0794527999988
M1-1,M1-1-37290,0.6153846153846154,-2.2259850815457813,18,1304.0319407999948
M1-1,M1-1-37291,0.38461538461538464,-5.227086438152007,14,1179.9980543999998
M1-1,M1-1-37297,0.46153846153846156,-5.310586601874359,14,949.9555871999992
M1-1,M1-1-37303,0.7692307692307693,-4.299107506525457,17,1661.8637766573463
M1-1,M1-1-37304,0.3076923076923077,-8.031131246196502,11,812.7324528000003
M1-1,M1-1-37305,0.15384615384615385,-7.064296520423565,12,581.2061951999897
M1-1,M1-1-37306,0.38461538461538464,-7.553122491571684,11,684.6318816000032
M1-1,M1-1-37307,0.7692307692307693,-7.256673628251377,14,1157.7961536000007
M1-1,M1-1-37308,0.6923076923076923,-1.459429092742425,20,2289.0489455999973
M1-1,M1-1-37312,0.6153846153846154,-5.7703685800604445,13,909.5085600000036
M1-1,M1-1-37314,0.7692307692307693,-1.9124990928662893,20,2271.793012799993
M1-1,M1-1-37316,0.7692307692307693,-4.885436917583669,14,1683.4014698546987
M1-1,M1-1-37317,0.6923076923076923,-5.882781060155892,13,1447.79988000004
M1-1,M1-1-37318,0.6923076923076923,-5.112268640930726,15,1247.043398399996
M1-1,M1-1-37319,0.6923076923076923,-5.058253072069071,16,992.8206431999888
M1-1,M1-1-37320,0.3076923076923077,-7.859228791773773,10,855.1029119999929
M1-1,M1-1-37322,0.6153846153846154,-9.560183066361562,7,336.2159136000016
M1-1,M1-1-37328,0.46153846153846156,-6.8858179618989865,12,1090.4210784000104
M1-1,M1-1-37329,0.6923076923076923,-1.0566205570841454,20,1458.0164112000025
M1-1,M1-1-37331,0.38461538461538464,-6.396778176259688,13,934.7329968000068
M1-1,M1-1-37332,0.6923076923076923,-1.23876651982377,20,1534.404139200008
M1-1,M1-1-37333,0.6923076923076923,-1.7139884781028036,20,1965.0880416000043
M1-1,M1-1-37334,0.46153846153846156,-6.586592178770914,13,747.6105407999862
M1-1,M1-1-37335,0.6153846153846154,-0.6858774834436577,20,1327.717632000004
M1-1,M1-1-37343,0.9230769230769231,-0.1601665980579608,20,2269.4848944
M1-1,M1-1-37348,0.8461538461538461,2.603787756853923,20,3072.9299184000024
M1-1,M1-1-37354,0.6923076923076923,-3.8787096774193457,16,1311.780624000006
M1-1,M1-1-37357,0.7692307692307693,-4.344182552352336,15,1170.4358495999934
M1-1,M1-1-37361,0.6153846153846154,-4.52091964920596,15,1159.2799440000051
M1-1,M1-1-37365,0.3076923076923077,-10.264540059347178,6,148.15921920000082
M1-1,M1-1-37371,0.7692307692307693,0.452088909577567,20,1416.6901008000116
M1-1,M1-1-37372,0.7692307692307693,0.0563789596047906,20,2269.210118400009
M1-1,M1-1-37374,0.38461538461538464,-3.331919278660356,17,1279.9066080000014
M1-1,M1-1-37377,0.8461538461538461,-0.4063805411121927,18,1870.729963199996
M1-1,M1-1-37386,0.8461538461538461,-2.23153522393476,18,1702.4629613669144
M1-1,M1-1-37388,0.8461538461538461,0.2730015527457859,20,2808.9474445994097
M1-1,M1-1-37397,0.3076923076923077,-2.0592338787270563,16,1366.8677731651244
M1-1,M1-1-37398,0.38461538461538464,-2.154160009831637,18,1341.5113871999954
M1-1,M1-1-37406,0.5384615384615384,1.9347454060878224,19,1567.102483199992
M1-1,M1-1-37409,0.6923076923076923,1.2222231682915363,18,1290.84269280001
M1-1,M1-1-37413,0.7692307692307693,-0.0406664030056905,19,2223.2675712000105
M1-1,M1-1-37415,0.6153846153846154,-1.187693263926633,18,1414.6567583999945
M1-1,M1-1-37416,0.7692307692307693,0.821961828543555,18,1676.8085779956475
M1-1,M1-1-37417,0.7692307692307693,-1.2756370173527034,16,1507.7297897003943
M1-1,M1-1-37418,0.46153846153846156,-0.2047540452388365,18,1695.9226080000033
M1-1,M1-1-37420,0.8461538461538461,1.8399326911918552,18,1894.195833599992
M1-1,M1-1-37424,0.6153846153846154,0.8194982760670495,18,1386.6845615999955
M1-1,M1-1-37426,0.6153846153846154,-2.6894726477885804,15,1395.367483200015
M1-1,M1-1-37427,0.7692307692307693,1.2487387350314854,18,1335.466315199974
M1-1,M1-1-37428,0.7692307692307693,1.7855721393034625,18,2120.831078400002
M1-1,M1-1-37432,0.8461538461538461,1.744082537517084,18,1289.0291712000028
M1-1,M1-1-37438,0.7692307692307693,-1.3589787413423298,15,1449.134091833523
M1-1,M1-1-37442,0.6923076923076923,1.319405395485384,17,1497.2544240000057
M1-1,M1-1-37444,0.7692307692307693,2.880716010797001,17,1934.1482639999972
M1-1,M1-1-37445,0.5384615384615384,2.3570080990948306,17,1153.509648000011
M1-1,M1-1-37447,0.3076923076923077,4.124671598973299,17,1455.873158400008
M1-1,M1-1-37448,0.6923076923076923,1.1852083986211093,17,1578.258388799995
M1-1,M1-1-37449,0.38461538461538464,2.0181766864238875,17,1168.237641599994
M1-1,M1-1-37450,0.9230769230769231,3.486687113375262,16,2114.3463647999847
M1-1,M1-1-37457,0.5384615384615384,4.024473882415512,16,1240.393819200006
M1-1,M1-1-37459,0.6153846153846154,2.8551381900889234,16,1594.6899936000118
M1-1,M1-1-37462,0.5384615384615384,2.975106592325374,16,2010.700857600008
M1-1,M1-1-37463,0.38461538461538464,3.083474576271198,16,1089.4318847999946
M1-1,M1-1-37465,0.9230769230769231,3.706822840409961,16,1313.7040559999978
M1-1,M1-1-37469,0.46153846153846156,3.630233984751584,16,1254.187574400001
M1-1,M1-1-37472,0.5384615384615384,3.527654636184303,15,1894.1958335999816
M1-1,M1-1-37479,0.6153846153846154,1.866399506781744,15,1426.1973503999834
M1-1,M1-1-37480,0.23076923076923078,4.22537231862274,15,1608.8684352000007
M1-1,M1-1-37481,0.6153846153846154,4.127623672798951,14,1822.7434123218052
M1-1,M1-1-37482,0.46153846153846156,4.270620338366359,15,906.266203199991
M1-1,M1-1-37483,0.6923076923076923,4.583200319233865,15,1101.7418496000105
M1-1,M1-1-37484,0.6923076923076923,4.4933997427186165,15,1666.0767984000022
M1-1,M1-1-37485,0.5384615384615384,5.737583395107499,15,2001.6332496000016
M1-1,M1-1-37487,0.46153846153846156,4.281669050222909,15,1306.5049248000075
M1-1,M1-1-37490,0.6153846153846154,4.009708441459324,15,1080.0345455999975
M1-1,M1-1-37491,0.46153846153846156,3.929678861310458,15,934.3483103999936
M1-1,M1-1-37493,0.38461538461538464,3.574110088557049,15,1265.9479871999972
M1-1,M1-1-37495,0.6923076923076923,3.896298154093119,15,2191.173734400013
M1-1,M1-1-37499,0.6153846153846154,3.924924952662416,14,1189.9449455999973
M1-1,M1-1-37503,0.38461538461538464,4.16617829649867,14,885.2183615999957
M1-1,M1-1-37509,0.3076923076923077,4.758154005703903,14,1271.77323840001
M1-1,M1-1-37510,0.46153846153846156,3.8388794344809263,14,1259.4083183999978
M1-1,M1-1-37511,0.6923076923076923,5.486892831645482,14,2078.3507088000083
M1-1,M1-1-37515,0.5384615384615384,3.3505466076942185,14,1317.0563231999995
M1-1,M1-1-37519,0.6153846153846154,5.418860606060625,13,1360.1412000000057
M1-1,M1-1-37526,0.38461538461538464,5.244888178913746,13,1651.2938496000118
M1-1,M1-1-37529,0.6153846153846154,4.926679462571982,13,916.2130943999946
M1-1,M1-1-37530,0.38461538461538464,5.356957698333567,13,1157.521377599994
M1-1,M1-1-37532,0.6923076923076923,4.263641488162356,13,1169.8862975999882
M1-1,M1-1-37533,0.23076923076923078,5.919603584034761,13,809.6000064000065
M1-1,M1-1-37534,0.46153846153846156,4.412378628173829,13,1058.382196800001
M1-1,M1-1-37535,0.6153846153846154,4.591255813953502,13,1417.844159999984
M1-1,M1-1-37539,0.38461538461538464,4.66758044653851,13,1026.3982704000064
M1-1,M1-1-37540,0.3076923076923077,5.104512518115034,13,1099.708507199996
M1-1,M1-1-37541,0.6153846153846154,5.008037529319765,13,1054.3155120000022
M1-1,M1-1-37543,0.6923076923076923,4.348349921424832,13,1468.7326751999888
M1-1,M1-1-37545,0.46153846153846156,5.586285353136363,13,695.6229216000095
M1-1,M1-1-37547,0.5384615384615384,3.793808114961975,13,1040.1920256000096
M1-1,M1-1-37567,0.6153846153846154,5.465326633165812,12,853.0146143999918
M1-1,M1-1-37569,0.23076923076923078,5.908720885243341,12,710.1860495999911
M1-1,M1-1-37571,0.23076923076923078,5.85706768715619,12,919.0707647999848
M1-1,M1-1-37572,0.3076923076923077,5.680953267547966,12,1180.657516800008
M1-1,M1-1-37574,0.46153846153846156,5.322638445014926,12,1048.9299024000088
M1-1,M1-1-37575,0.46153846153846156,5.013326472858232,12,1068.054312000003
M1-1,M1-1-37576,0.23076923076923078,5.213940594059404,12,971.3331600000002
M1-1,M1-1-37577,0.15384615384615385,5.599758983347952,12,1003.2621312000026
M1-1,M1-1-37580,0.6153846153846154,7.100129941511439,10,1064.0748294336768
M1-1,M1-1-37582,0.5384615384615384,6.016977354629187,11,1235.2280304000008
M1-1,M1-1-37583,0.38461538461538464,5.349212268108516,11,1179.0088607999917
M1-1,M1-1-37590,0.6923076923076923,6.1065938478837145,11,684.2471952000026
M1-1,M1-1-37599,0.46153846153846156,7.613936951884358,11,695.5679664000031
M1-1,M1-1-37601,0.38461538461538464,6.096846011131727,11,1066.3507007999976
M1-1,M1-1-37602,0.7692307692307693,5.734886720261387,11,1278.312907200008
M1-1,M1-1-37603,0.5384615384615384,6.42385117654304,11,892.1427167999956
M1-1,M1-1-37605,0.46153846153846156,6.396017522899244,11,827.9550431999995
M1-1,M1-1-37608,0.3076923076923077,5.948911075474627,11,1062.338971199993
M1-1,M1-1-37622,0.6153846153846154,6.483988962330747,10,856.3668816000022
M1-1,M1-1-37624,0.23076923076923078,6.441291652353157,10,639.8983487999991
M1-1,M1-1-37625,0.38461538461538464,6.688001941040895,10,905.991427199999
M1-1,M1-1-37627,0.3076923076923077,6.890058155635527,10,595.3296816000023
M1-1,M1-1-37629,0.38461538461538464,6.817079359524014,10,1256.1659616000054
M1-1,M1-1-37630,0.3076923076923077,6.460888324873093,10,866.0939520000078
M1-1,M1-1-37635,0.38461538461538464,6.487812687612553,10,823.833403200009
M1-1,M1-1-37636,0.46153846153846156,6.970096064456156,10,709.3617215999941
M1-1,M1-1-37641,0.9230769230769231,-0.6378283057722556,20,2051.729211245401
M1-1,M1-1-37655,0.23076923076923078,7.722081665332259,9,343.1952240000019
M1-1,M1-1-37657,0.3076923076923077,7.311285645239243,9,909.6184703999965
M1-1,M1-1-37658,0.23076923076923078,7.14050258059057,9,649.5155087999977
M1-1,M1-1-37663,0.5384615384615384,6.89271063426949,9,1044.9181728
M1-1,M1-1-37666,0.38461538461538464,7.07318858250661,9,922.9256418278806
M1-1,M1-1-37669,0.23076923076923078,7.975989445910304,8,499.8724991999877
M1-1,M1-1-37749,0.6923076923076923,-7.563758412658779,11,1236.093839153729
M1-1,M1-1-37752,0.8461538461538461,-3.540718060016602,16,1269.75563112923
M1-1,M1-1-37755,0.46153846153846156,-4.394360289536993,17,1253.5168599835142
M1-1,M1-1-37759,0.6923076923076923,-3.226642846046277,16,1414.9864896000247
M1-1,M1-1-37772,0.5384615384615384,-4.894672586015499,15,1188.351244800005
M1-1,M1-1-37773,0.5384615384615384,-4.27073085031621,16,1251.2199935999977
M1-1,M1-1-37782,0.6923076923076923,-3.2489033836119123,17,1348.0510559999948
M1-1,M1-1-37786,0.8461538461538461,-4.2812114204481855,15,1407.5757098870065
M1-1,M1-1-37792,0.6923076923076923,-6.394204303159537,15,1134.055507200001
M1-1,M1-1-37795,0.46153846153846156,-4.425618445280633,15,1372.8908064000252
M1-1,M1-1-37796,0.3076923076923077,-4.147850167614044,16,1131.1428815999973
M1-1,M1-1-37807,0.38461538461538464,-0.0435906773488231,20,1207.2558336000095
M1-1,M1-1-37809,0.5384615384615384,-0.5791971319401921,20,1164.9952847999866
M1-1,M1-1-37811,0.5384615384615384,-3.4220780236103923,18,1405.8639264000024
M1-1,M1-1-37813,0.23076923076923078,-9.524899418864546,6,245.8695648000005
M1-1,M1-1-37823,0.46153846153846156,-3.905577970966256,15,1321.177963199981
M1-1,M1-1-37833,0.6923076923076923,-4.347430337898747,16,1279.961563199986
M1-1,M1-1-37835,0.8461538461538461,-3.9492578357607866,17,1373.656094862729
M1-1,M1-1-37837,0.23076923076923078,-10.101162203132922,6,217.51268159999947
M1-1,M1-1-37838,0.23076923076923078,-9.626813837663208,8,408.2621807999928
M1-1,M1-1-37841,0.38461538461538464,-4.3847514962268885,15,1267.1570016000042
M1-1,M1-1-37843,0.8461538461538461,-2.124681513177099,20,2260.417286400016
M1-1,M1-1-37854,0.3076923076923077,-7.230471038990306,11,731.508667199998
M1-1,M1-1-37858,0.38461538461538464,-7.113905146316833,11,544.6060319999981
M1-1,M1-1-37863,0.8461538461538461,-1.7237633835403103,18,1616.5862274210408
M1-1,M1-1-37866,0.6153846153846154,-9.574590545357054,6,635.6009276299308
M1-1,M1-1-37868,0.7692307692307693,-7.122530630429954,12,1233.469464000004
M1-1,M1-1-37870,0.38461538461538464,-5.085228124311208,15,1246.6587120000045
M1-1,M1-1-37871,0.9230769230769231,-0.6586716771505569,19,1345.4132064000016
M1-1,M1-1-37874,0.7692307692307693,-1.7968029953917066,20,1526.4356351999922
M1-1,M1-1-37876,0.5384615384615384,-6.977891314444956,13,946.5483647999936
M1-1,M1-1-37881,0.6153846153846154,-7.341147576306174,10,1191.0362489781182
M1-1,M1-1-37890,0.6153846153846154,-2.2055049183287143,20,1826.8757136000115
M1-1,M1-1-37896,0.6153846153846154,-1.6788550731039016,18,1244.1307727999906
M1-1,M1-1-37897,0.6153846153846154,-7.715474958924101,12,903.078801599998
M1-1,M1-1-37898,0.5384615384615384,-6.874896145382373,11,1054.9031659719135
M1-1,M1-1-37903,0.46153846153846156,-7.905508347495731,10,549.7168655999968
M1-1,M1-1-37907,0.5384615384615384,-5.875946475195813,13,1347.061862399989
M1-1,M1-1-37908,0.6923076923076923,-3.4804133180252386,17,1196.6494799999912
M1-1,M1-1-37911,0.6153846153846154,-6.103498827208752,13,1124.6032127999872
M1-1,M1-1-37913,0.3076923076923077,-7.724058459808871,11,1173.1836095999988
M1-1,M1-1-37914,0.6153846153846154,-7.643699702348137,12,996.9972383999966
M1-1,M1-1-37916,0.5384615384615384,-5.721304693715187,13,1036.1802959999964
M1-1,M1-1-37917,0.38461538461538464,-6.031978420612036,12,1181.646710400004
M1-1,M1-1-37918,0.6923076923076923,-5.452343144848973,14,1135.1546111999962
M1-1,M1-1-37920,0.15384615384615385,-7.931977653631312,10,737.7735600000075
M1-1,M1-1-37922,0.6153846153846154,-5.179687207925691,19,881.9760048000029
M1-1,M1-1-37929,0.9230769230769231,-2.1199374511336986,20,2108.631023999997
M1-1,M1-1-37933,0.6153846153846154,1.4434015748030988,20,1046.896559999992
M1-1,M1-1-37934,0.46153846153846156,-7.240826364977853,12,670.3435295999938
M1-1,M1-1-37943,0.7692307692307693,-3.350142785150328,20,1308.5932223999987
M1-1,M1-1-37945,0.5384615384615384,-5.82037469609573,14,1152.795230399985
M1-1,M1-1-37947,0.6153846153846154,-1.457197081523351,20,1303.0427472000183
M1-1,M1-1-37949,0.23076923076923078,-8.868221371388767,8,315.7725791999983
M1-1,M1-1-37954,0.3076923076923077,-9.05049806871316,8,540.6492576000043
M1-1,M1-1-37956,0.6923076923076923,-7.906222937497247,10,1102.4136226442777
M1-1,M1-1-37959,0.38461538461538464,-6.866056412985629,13,1032.6082080000126
M1-1,M1-1-37962,0.46153846153846156,-6.307807646995815,11,1026.2334047999825
M1-1,M1-1-37964,0.46153846153846156,-3.733967335125119,20,1063.2732096000077
M1-1,M1-1-37965,0.5384615384615384,-7.587973583593994,10,948.6366623999968
M1-1,M1-1-37969,0.5384615384615384,-0.3289347900306807,19,1287.710246400007
M1-1,M1-1-37971,0.15384615384615385,-4.080942923754413,16,1272.8723424000068
M1-1,M1-1-37972,0.5384615384615384,-7.468965517241374,10,1023.1559135999936
M1-1,M1-1-37979,0.5384615384615384,-3.912315075556248,18,1385.585457600001
M1-1,M1-1-37980,0.46153846153846156,-8.373582682962734,9,746.4015263999951
M1-1,M1-1-37981,0.7692307692307693,-5.936326989781585,14,1758.6213552000042
M1-1,M1-1-37988,0.6923076923076923,-5.4406554361911015,15,1314.6932496000031
M1-1,M1-1-37994,0.7692307692307693,-5.689961601755384,14,1102.016625599997
M1-1,M1-1-37995,0.6153846153846154,-8.110440193592977,9,953.802451199994
M1-1,M1-1-37996,0.6153846153846154,-0.6730275623439219,20,2006.340265200004
M1-1,M1-1-37999,0.6153846153846154,-0.2210982000455683,18,1447.190236799985
M1-1,M1-1-38003,0.23076923076923078,-9.061698162392416,8,285.5516565263098
M1-1,M1-1-38009,0.46153846153846156,-5.837435876390197,13,1339.0933584000006
M1-1,M1-1-38013,0.6923076923076923,-1.7831772341282808,17,1363.5634257493166
M1-1,M1-1-38014,0.8461538461538461,-3.094823628590366,18,1878.4125040762704
M1-1,M1-1-38020,0.7692307692307693,-4.228662638833727,16,1130.952918403156
M1-1,M1-1-38021,0.5384615384615384,-7.014496247393535,12,899.9422269008575
M1-1,M1-1-38023,0.46153846153846156,-5.201386948195861,16,1029.8326856728818
M1-1,M1-1-38033,0.6923076923076923,-2.759939630819235,16,1420.0973232000074
M1-1,M1-1-38045,0.46153846153846156,-1.3016049275613586,17,1266.9371807999903
M1-1,M1-1-38046,0.5384615384615384,-1.8893348936186205,16,1032.470354643158
M1-1,M1-1-38047,0.6923076923076923,-3.6183122847302176,18,1148.7835008000052
M1-1,M1-1-38053,0.6923076923076923,-2.6076468269609854,15,1254.7920815999908
M1-1,M1-1-38054,0.6923076923076923,-0.6025051361919304,19,1658.4380255999993
M1-1,M1-1-38056,0.6153846153846154,-3.4234400907583344,15,1259.4632736000146
M1-1,M1-1-38061,0.9230769230769231,0.8880115089514268,18,1375.1989248000011
M1-1,M1-1-38068,0.46153846153846156,-1.3509256774886045,16,1638.544243200001
M1-1,M1-1-38069,0.3076923076923077,3.221482713995198,18,1783.5160608000076
M1-1,M1-1-38072,0.8461538461538461,1.0652882571178552,18,1318.3202927999962
M1-1,M1-1-38073,0.38461538461538464,0.1252781801929376,18,1782.9115536000036
M1-1,M1-1-38077,0.6153846153846154,1.0767628536273852,18,1825.623183487503
M1-1,M1-1-38078,0.6923076923076923,1.1523414030747627,17,1243.965907200002
M1-1,M1-1-38086,0.6153846153846154,-0.1811053563233363,15,1676.4633312000042
M1-1,M1-1-38092,0.7692307692307693,4.272020932514466,16,1512.2022383999995
M1-1,M1-1-38093,0.46153846153846156,1.4283121772286018,17,1138.616788800017
M1-1,M1-1-38094,0.6153846153846154,2.848527409530627,17,1533.7996320000004
M1-1,M1-1-38096,0.46153846153846156,3.033849129593809,17,1363.768243199998
M1-1,M1-1-38098,0.6923076923076923,1.593545515245924,17,1975.309708799979
M1-1,M1-1-38107,0.38461538461538464,4.761981125381399,16,1548.967267199998
M1-1,M1-1-38110,0.8461538461538461,2.220923355852425,16,2546.1293712000147
M1-1,M1-1-38112,0.6923076923076923,2.257455485121332,16,1361.075438400005
M1-1,M1-1-38113,0.5384615384615384,3.214643043251709,16,1265.5083455999936
M1-1,M1-1-38116,0.5384615384615384,1.4554176610978535,16,1381.5737280000087
M1-1,M1-1-38119,0.5384615384615384,2.825531914893594,15,1115.810380800002
M1-1,M1-1-38123,0.23076923076923078,1.7257665903890311,15,1080.6940080000038
M1-1,M1-1-38124,0.6923076923076923,3.10230546180538,15,1156.0925423999995
M1-1,M1-1-38126,0.46153846153846156,2.9553990610328857,15,1404.6549120000095
M1-1,M1-1-38127,0.6923076923076923,2.942106801386151,15,1316.2319951999957
M1-1,M1-1-38130,0.38461538461538464,2.424232317006861,15,1515.8292815999946
M1-1,M1-1-38134,0.5384615384615384,2.6666271889011246,15,1299.250838399993
M1-1,M1-1-38135,0.5384615384615384,4.3912364945978215,15,915.5536319999974
M1-1,M1-1-38141,0.7692307692307693,2.7813489056301077,15,1232.8100015999985
M1-1,M1-1-38143,0.5384615384615384,3.3991878851573705,15,1150.3772016000023
M1-1,M1-1-38145,0.5384615384615384,3.748381217324576,15,1145.7609647999898
M1-1,M1-1-38146,0.46153846153846156,2.349830616555729,15,1378.8809232000056
M1-1,M1-1-38147,0.6153846153846154,3.271396501334225,15,1297.4373168000168
M1-1,M1-1-38148,0.6923076923076923,3.4487243384359663,15,1389.3224111999898
M1-1,M1-1-38149,0.5384615384615384,2.869649334945576,15,1227.0946608000022
M1-1,M1-1-38159,0.6923076923076923,4.718380345768885,14,966.332236800002
M1-1,M1-1-38162,0.6923076923076923,4.669320140085611,14,1977.1781856000068
M1-1,M1-1-38163,0.38461538461538464,4.023510856421828,14,1045.302859199981
M1-1,M1-1-38164,0.7692307692307693,3.9164301218901385,14,1316.506771200003
M1-1,M1-1-38166,0.6923076923076923,3.6471354381337178,14,1333.323062400002
M1-1,M1-1-38167,0.3076923076923077,4.566186131386865,14,1204.617983999994
M1-1,M1-1-38169,0.5384615384615384,4.700338683551731,14,1119.6022896000031
M1-1,M1-1-38181,0.5384615384615384,4.281287068603165,13,1176.755697599997
M1-1,M1-1-38190,0.46153846153846156,4.459707560069302,13,1329.9794501261451
M1-1,M1-1-38195,0.6923076923076923,3.074740484429074,13,1334.0924351999968
M1-1,M1-1-38201,0.5384615384615384,4.729159212880152,11,1105.9184448000049
M1-1,M1-1-38204,0.46153846153846156,5.160211360242605,13,1157.041903767294
M1-1,M1-1-38206,0.46153846153846156,4.517118079678292,13,1380.817771816735
M1-1,M1-1-38208,0.23076923076923078,5.266640277090547,12,1110.6445919999928
M1-1,M1-1-38212,0.38461538461538464,5.903492375799311,12,1117.239215999998
M1-1,M1-1-38213,0.5384615384615384,6.338848920863315,12,733.3221888000238
M1-1,M1-1-38217,0.38461538461538464,5.35745571494204,12,1076.517412800002
M1-1,M1-1-38224,0.46153846153846156,5.175497825946144,12,1226.2628087325588
M1-1,M1-1-38230,0.7692307692307693,4.802497755285286,12,1346.5123103999963
M1-1,M1-1-38234,0.23076923076923078,6.612617983109821,12,331.8744527999999
M1-1,M1-1-38251,0.46153846153846156,5.716119709472584,11,1445.1568943999932
M1-1,M1-1-38252,0.38461538461538464,5.881700975852987,11,771.516052799999
M1-1,M1-1-38258,0.38461538461538464,6.252401428467305,11,754.0402992000033
M1-1,M1-1-38259,0.46153846153846156,5.773313055079603,11,996.4621676869413
M1-1,M1-1-38262,0.6923076923076923,6.110139442231073,11,1103.500416000004
M1-1,M1-1-38263,0.46153846153846156,6.339438339438326,11,675.1246320000052
M1-1,M1-1-38264,0.5384615384615384,5.008549362978989,11,1117.1842607999836
M1-1,M1-1-38266,0.23076923076923078,5.555481036077692,11,950.505139200001
M1-1,M1-1-38267,0.38461538461538464,6.242702622610766,11,741.7852895999973
M1-1,M1-1-38276,0.23076923076923078,6.41761107905367,9,952.3736159999922
M1-1,M1-1-38278,0.3076923076923077,6.9833696969696994,10,680.0705999999835
M1-1,M1-1-38281,0.46153846153846156,5.946797717184552,10,1039.972204800005
M1-1,M1-1-38328,0.46153846153846156,7.869890358766158,8,667.9824996535855
M1-1,M1-1-38344,0.15384615384615385,8.480298153481288,7,648.8010911999995
M1-1,M1-1-38356,0.6923076923076923,-1.5798301147450722,20,2228.422777536603
M1-1,M1-1-38370,0.23076923076923078,7.901326892142717,8,750.4646830677186
M1-1,M1-1-38426,0.38461538461538464,-6.300917205061045,12,1240.3146770107858
M1-1,M1-1-38427,0.38461538461538464,-7.071316604897028,11,904.5076368000013
M1-1,M1-1-38434,0.6923076923076923,-6.786854512484289,12,1969.8691439999689
M1-1,M1-1-38443,0.5384615384615384,-8.1337202812814,11,984.687273599983
M1-1,M1-1-38446,0.3076923076923077,-6.206163800442692,14,645.5037791999995
M1-1,M1-1-38453,0.3076923076923077,-7.096008241050739,12,853.5641663999985
M1-1,M1-1-38463,0.23076923076923078,-7.113276060579208,12,620.4991632000012
M1-1,M1-1-38467,0.7692307692307693,-6.818261575954534,13,1014.7477679999992
M1-1,M1-1-38471,0.23076923076923078,-7.29278572969864,12,764.0421455999979
M1-1,M1-1-38472,0.6923076923076923,-6.229935875801563,12,1302.6580607999997
M1-1,M1-1-38476,0.7692307692307693,-0.7049221406837458,20,1842.2082143999933
M1-1,M1-1-38480,0.23076923076923078,-6.378740911908913,12,975.070113600006
M1-1,M1-1-38482,0.3076923076923077,-4.187934719253888,16,1131.4176575999984
M1-1,M1-1-38484,0.6923076923076923,0.1145294478946138,20,1610.517091199997
M1-1,M1-1-38485,0.5384615384615384,-9.046441073512298,11,423.8694576000022
M1-1,M1-1-38490,0.46153846153846156,-6.078625058657905,13,936.8762496000068
M1-1,M1-1-38492,0.5384615384615384,-7.079295644114913,12,889.4499119999914
M1-1,M1-1-38494,0.8461538461538461,1.0192232032572606,20,2402.5314336
M1-1,M1-1-38507,0.6153846153846154,-2.1274862960062797,20,1684.2669696000016
M1-1,M1-1-38510,0.5384615384615384,-4.452369966442959,16,1048.1055743999964
M1-1,M1-1-38513,0.6153846153846154,-6.028998768256198,13,936.9312048000066
M1-1,M1-1-38516,0.6153846153846154,-7.25466248555868,10,1331.8942271999997
M1-1,M1-1-38520,0.46153846153846156,-7.360035603026266,10,740.9060063999983
M1-1,M1-1-38523,0.3076923076923077,4.445690769009922,13,1148.398814400011
