generations,characters,branch_edit_frac,site_edit_frac,edit_rate,iteration,edit_pct
25,60,0.644,0.9866666666666667,0.16,5,98.66666666666667
26,60,0.6269230769230769,0.9933333333333333,0.16,5,99.33333333333333
27,60,0.6111111111111112,0.9966666666666667,0.16,5,99.66666666666667
28,60,0.5928571428571429,0.9983333333333333,0.16,5,99.83333333333333
29,60,0.5724137931034483,0.9983333333333333,0.16,5,99.83333333333333
30,60,0.5566666666666666,1.0,0.16,5,100.0
1,60,0.2,0.005,0.01,6,0.5
2,60,0.3,0.013333333333333334,0.01,6,1.3333333333333335
3,60,0.36666666666666664,0.02666666666666667,0.01,6,2.666666666666667
4,60,0.375,0.03333333333333333,0.01,6,3.3333333333333335
5,60,0.42,0.04666666666666667,0.01,6,4.666666666666667
6,60,0.43333333333333335,0.056666666666666664,0.01,6,5.666666666666666
7,60,0.4142857142857143,0.065,0.01,6,6.5
8,60,0.4625,0.07833333333333334,0.01,6,7.833333333333334
9,60,0.45555555555555555,0.08666666666666667,0.01,6,8.666666666666668
10,60,0.48,0.09833333333333333,0.01,6,9.833333333333332
11,60,0.4727272727272727,0.105,0.01,6,10.5
12,60,0.45,0.11166666666666666,0.01,6,11.166666666666666
13,60,0.4461538461538462,0.11833333333333333,0.01,6,11.833333333333334
14,60,0.4357142857142857,0.125,0.01,6,12.5
15,60,0.43333333333333335,0.13333333333333333,0.01,6,13.333333333333334
16,60,0.44375,0.15166666666666667,0.01,6,15.166666666666668
17,60,0.43529411764705883,0.15666666666666668,0.01,6,15.666666666666668
18,60,0.43333333333333335,0.165,0.01,6,16.5
19,60,0.43157894736842106,0.17166666666666666,0.01,6,17.166666666666668
20,60,0.43,0.17833333333333334,0.01,6,17.833333333333336
21,60,0.4142857142857143,0.18166666666666667,0.01,6,18.166666666666668
22,60,0.42272727272727273,0.2,0.01,6,20.0
23,60,0.4260869565217391,0.20833333333333334,0.01,6,20.833333333333336
24,60,0.4125,0.21,0.01,6,21.0
25,60,0.396,0.21,0.01,6,21.0
26,60,0.4,0.22,0.01,6,22.0
27,60,0.4074074074074074,0.23333333333333334,0.01,6,23.333333333333332
28,60,0.4142857142857143,0.24833333333333332,0.01,6,24.833333333333332
29,60,0.41724137931034483,0.25833333333333336,0.01,6,25.833333333333336
30,60,0.42,0.26666666666666666,0.01,6,26.666666666666668
1,60,0.8,0.021666666666666667,0.02,6,2.166666666666667
2,60,0.85,0.041666666666666664,0.02,6,4.166666666666666
3,60,0.8333333333333334,0.065,0.02,6,6.5
4,60,0.8,0.08333333333333333,0.02,6,8.333333333333332
5,60,0.76,0.1,0.02,6,10.0
6,60,0.7666666666666667,0.12333333333333334,0.02,6,12.333333333333334
7,60,0.7428571428571429,0.14666666666666667,0.02,6,14.666666666666666
8,60,0.725,0.16,0.02,6,16.0
9,60,0.7111111111111111,0.17666666666666667,0.02,6,17.666666666666668
10,60,0.68,0.185,0.02,6,18.5
11,60,0.6545454545454545,0.20166666666666666,0.02,6,20.166666666666664
12,60,0.65,0.22,0.02,6,22.0
13,60,0.6538461538461539,0.235,0.02,6,23.5
14,60,0.6571428571428571,0.25666666666666665,0.02,6,25.666666666666664
15,60,0.6466666666666666,0.275,0.02,6,27.500000000000004
16,60,0.65625,0.29,0.02,6,28.999999999999996
17,60,0.6529411764705882,0.305,0.02,6,30.5
18,60,0.6555555555555556,0.32,0.02,6,32.0
19,60,0.6473684210526316,0.3333333333333333,0.02,6,33.33333333333333
20,60,0.64,0.3466666666666667,0.02,6,34.66666666666667
21,60,0.6333333333333333,0.36,0.02,6,36.0
22,60,0.6227272727272727,0.37,0.02,6,37.0
23,60,0.6304347826086957,0.385,0.02,6,38.5
24,60,0.6208333333333333,0.39166666666666666,0.02,6,39.166666666666664
25,60,0.62,0.4033333333333333,0.02,6,40.33333333333333
26,60,0.6115384615384616,0.4116666666666667,0.02,6,41.16666666666667
27,60,0.6185185185185185,0.42833333333333334,0.02,6,42.833333333333336
28,60,0.6142857142857143,0.44,0.02,6,44.0
29,60,0.6137931034482759,0.45666666666666667,0.02,6,45.666666666666664
30,60,0.6166666666666667,0.4716666666666667,0.02,6,47.16666666666667
1,60,0.9,0.03,0.04,6,3.0
2,60,0.95,0.07333333333333333,0.04,6,7.333333333333333
3,60,0.9333333333333333,0.11333333333333333,0.04,6,11.333333333333332
4,60,0.925,0.14666666666666667,0.04,6,14.666666666666666
5,60,0.86,0.17666666666666667,0.04,6,17.666666666666668
6,60,0.8666666666666667,0.20833333333333334,0.04,6,20.833333333333336
7,60,0.8857142857142857,0.24666666666666667,0.04,6,24.666666666666668
8,60,0.8625,0.26666666666666666,0.04,6,26.666666666666668
9,60,0.8666666666666667,0.31,0.04,6,31.0
10,60,0.86,0.33666666666666667,0.04,6,33.666666666666664
11,60,0.8545454545454545,0.365,0.04,6,36.5
12,60,0.8583333333333333,0.39666666666666667,0.04,6,39.666666666666664
13,60,0.8615384615384616,0.4266666666666667,0.04,6,42.66666666666667
14,60,0.8571428571428571,0.44666666666666666,0.04,6,44.666666666666664
15,60,0.86,0.4766666666666667,0.04,6,47.66666666666667
16,60,0.85,0.49333333333333335,0.04,6,49.333333333333336
17,60,0.8294117647058824,0.5083333333333333,0.04,6,50.83333333333333
18,60,0.8111111111111111,0.52,0.04,6,52.0
19,60,0.8105263157894737,0.5366666666666666,0.04,6,53.666666666666664
20,60,0.815,0.5633333333333334,0.04,6,56.333333333333336
21,60,0.819047619047619,0.5833333333333334,0.04,6,58.333333333333336
22,60,0.8181818181818182,0.5983333333333334,0.04,6,59.833333333333336
23,60,0.8043478260869565,0.6133333333333333,0.04,6,61.33333333333333
24,60,0.7958333333333333,0.6316666666666667,0.04,6,63.16666666666667
25,60,0.792,0.645,0.04,6,64.5
26,60,0.7653846153846153,0.6466666666666666,0.04,6,64.66666666666666
27,60,0.7592592592592593,0.665,0.04,6,66.5
28,60,0.7535714285714286,0.675,0.04,6,67.5
29,60,0.7482758620689656,0.695,0.04,6,69.5
30,60,0.7533333333333333,0.7116666666666667,0.04,6,71.16666666666667
1,60,1.0,0.09333333333333334,0.08,6,9.333333333333334
2,60,1.0,0.15833333333333333,0.08,6,15.833333333333332
3,60,1.0,0.225,0.08,6,22.5
4,60,1.0,0.2783333333333333,0.08,6,27.833333333333332
5,60,0.98,0.3466666666666667,0.08,6,34.66666666666667
6,60,0.9833333333333333,0.3983333333333333,0.08,6,39.83333333333333
7,60,0.9857142857142858,0.4533333333333333,0.08,6,45.33333333333333
8,60,0.9875,0.51,0.08,6,51.0
9,60,0.9666666666666667,0.535,0.08,6,53.5
10,60,0.97,0.5733333333333334,0.08,6,57.333333333333336
11,60,0.9636363636363636,0.6066666666666667,0.08,6,60.66666666666667
12,60,0.9583333333333334,0.6366666666666667,0.08,6,63.66666666666667
13,60,0.9538461538461539,0.675,0.08,6,67.5
14,60,0.9428571428571428,0.7116666666666667,0.08,6,71.16666666666667
15,60,0.94,0.7466666666666667,0.08,6,74.66666666666667
16,60,0.93125,0.7783333333333333,0.08,6,77.83333333333333
17,60,0.9235294117647059,0.8016666666666666,0.08,6,80.16666666666666
18,60,0.9111111111111111,0.82,0.08,6,82.0
19,60,0.8894736842105263,0.8333333333333334,0.08,6,83.33333333333334
20,60,0.87,0.845,0.08,6,84.5
21,60,0.8476190476190476,0.855,0.08,6,85.5
22,60,0.8272727272727273,0.8633333333333333,0.08,6,86.33333333333333
23,60,0.8173913043478261,0.8766666666666667,0.08,6,87.66666666666667
24,60,0.8,0.8833333333333333,0.08,6,88.33333333333333
25,60,0.784,0.8933333333333333,0.08,6,89.33333333333333
26,60,0.7730769230769231,0.9033333333333333,0.08,6,90.33333333333333
27,60,0.7518518518518519,0.9066666666666666,0.08,6,90.66666666666666
28,60,0.7428571428571429,0.9183333333333333,0.08,6,91.83333333333333
29,60,0.7275862068965517,0.9233333333333333,0.08,6,92.33333333333333
30,60,0.72,0.9316666666666666,0.08,6,93.16666666666666
1,60,1.0,0.17333333333333334,0.16,6,17.333333333333336
2,60,1.0,0.3283333333333333,0.16,6,32.83333333333333
3,60,1.0,0.42833333333333334,0.16,6,42.833333333333336
4,60,1.0,0.535,0.16,6,53.5
5,60,1.0,0.6083333333333333,0.16,6,60.83333333333333
6,60,1.0,0.6966666666666667,0.16,6,69.66666666666667
7,60,0.9714285714285714,0.7433333333333333,0.16,6,74.33333333333333
8,60,0.9625,0.7866666666666666,0.16,6,78.66666666666666
9,60,0.9333333333333333,0.8083333333333333,0.16,6,80.83333333333333
10,60,0.92,0.845,0.16,6,84.5
11,60,0.9090909090909091,0.8666666666666667,0.16,6,86.66666666666667
12,60,0.8833333333333333,0.88,0.16,6,88.0
13,60,0.8846153846153846,0.9066666666666666,0.16,6,90.66666666666666
14,60,0.8642857142857143,0.9183333333333333,0.16,6,91.83333333333333
15,60,0.8533333333333334,0.935,0.16,6,93.5
16,60,0.85625,0.955,0.16,6,95.5
17,60,0.8411764705882353,0.965,0.16,6,96.5
18,60,0.8166666666666667,0.9716666666666667,0.16,6,97.16666666666667
19,60,0.7789473684210526,0.9766666666666667,0.16,6,97.66666666666667
20,60,0.76,0.9883333333333333,0.16,6,98.83333333333333
21,60,0.7238095238095238,0.9883333333333333,0.16,6,98.83333333333333
22,60,0.6909090909090909,0.9883333333333333,0.16,6,98.83333333333333
23,60,0.6608695652173913,0.9883333333333333,0.16,6,98.83333333333333
24,60,0.6375,0.99,0.16,6,99.0
25,60,0.616,0.9916666666666667,0.16,6,99.16666666666667
26,60,0.5961538461538461,0.9933333333333333,0.16,6,99.33333333333333
27,60,0.5740740740740741,0.9933333333333333,0.16,6,99.33333333333333
28,60,0.5535714285714286,0.9933333333333333,0.16,6,99.33333333333333
29,60,0.5379310344827586,0.995,0.16,6,99.5
30,60,0.52,0.995,0.16,6,99.5
1,60,0.4,0.011666666666666667,0.01,7,1.1666666666666667
2,60,0.35,0.02,0.01,7,2.0
3,60,0.43333333333333335,0.03,0.01,7,3.0
4,60,0.45,0.04,0.01,7,4.0
5,60,0.44,0.051666666666666666,0.01,7,5.166666666666667
6,60,0.4166666666666667,0.058333333333333334,0.01,7,5.833333333333333
7,60,0.4,0.06333333333333334,0.01,7,6.333333333333334
8,60,0.3875,0.07,0.01,7,7.000000000000001
9,60,0.3888888888888889,0.08166666666666667,0.01,7,8.166666666666666
10,60,0.4,0.09,0.01,7,9.0
11,60,0.37272727272727274,0.09166666666666666,0.01,7,9.166666666666666
12,60,0.39166666666666666,0.105,0.01,7,10.5
13,60,0.3923076923076923,0.11666666666666667,0.01,7,11.666666666666666
14,60,0.39285714285714285,0.12666666666666668,0.01,7,12.666666666666668
15,60,0.38666666666666666,0.13166666666666665,0.01,7,13.166666666666666
16,60,0.3875,0.13833333333333334,0.01,7,13.833333333333334
17,60,0.38823529411764707,0.145,0.01,7,14.499999999999998
18,60,0.39444444444444443,0.15833333333333333,0.01,7,15.833333333333332
19,60,0.3894736842105263,0.16333333333333333,0.01,7,16.333333333333332
20,60,0.4,0.18,0.01,7,18.0
21,60,0.4,0.19166666666666668,0.01,7,19.166666666666668
22,60,0.39545454545454545,0.19833333333333333,0.01,7,19.833333333333332
23,60,0.4,0.21,0.01,7,21.0
24,60,0.4041666666666667,0.22166666666666668,0.01,7,22.166666666666668
25,60,0.412,0.235,0.01,7,23.5
26,60,0.4076923076923077,0.24333333333333335,0.01,7,24.333333333333336
27,60,0.40370370370370373,0.24833333333333332,0.01,7,24.833333333333332
28,60,0.40714285714285714,0.25833333333333336,0.01,7,25.833333333333336
29,60,0.40344827586206894,0.2633333333333333,0.01,7,26.333333333333332
30,60,0.4033333333333333,0.27166666666666667,0.01,7,27.166666666666668
1,60,0.9,0.03,0.02,7,3.0
2,60,0.75,0.04833333333333333,0.02,7,4.833333333333333
3,60,0.7666666666666667,0.06833333333333333,0.02,7,6.833333333333333
4,60,0.8,0.09,0.02,7,9.0
5,60,0.78,0.10666666666666667,0.02,7,10.666666666666668
6,60,0.75,0.12,0.02,7,12.0
7,60,0.7142857142857143,0.13,0.02,7,13.0
8,60,0.6875,0.14,0.02,7,14.000000000000002
9,60,0.7,0.155,0.02,7,15.5
10,60,0.68,0.16333333333333333,0.02,7,16.333333333333332
11,60,0.6727272727272727,0.17666666666666667,0.02,7,17.666666666666668
12,60,0.675,0.195,0.02,7,19.5
13,60,0.6846153846153846,0.22833333333333333,0.02,7,22.833333333333332
14,60,0.6785714285714286,0.24833333333333332,0.02,7,24.833333333333332
15,60,0.6533333333333333,0.25833333333333336,0.02,7,25.833333333333336
16,60,0.65,0.2683333333333333,0.02,7,26.833333333333332
17,60,0.6352941176470588,0.28,0.02,7,28.000000000000004
18,60,0.6388888888888888,0.2966666666666667,0.02,7,29.666666666666668
19,60,0.631578947368421,0.315,0.02,7,31.5
20,60,0.64,0.3416666666666667,0.02,7,34.166666666666664
21,60,0.6333333333333333,0.3516666666666667,0.02,7,35.16666666666667
22,60,0.6272727272727273,0.36,0.02,7,36.0
23,60,0.6130434782608696,0.36666666666666664,0.02,7,36.666666666666664
24,60,0.6125,0.37833333333333335,0.02,7,37.833333333333336
25,60,0.608,0.3883333333333333,0.02,7,38.83333333333333
26,60,0.6,0.39666666666666667,0.02,7,39.666666666666664
27,60,0.5814814814814815,0.3983333333333333,0.02,7,39.83333333333333
28,60,0.5857142857142857,0.415,0.02,7,41.5
29,60,0.5827586206896552,0.425,0.02,7,42.5
30,60,0.5866666666666667,0.44,0.02,7,44.0
1,60,1.0,0.056666666666666664,0.04,7,5.666666666666666
2,60,1.0,0.09833333333333333,0.04,7,9.833333333333332
3,60,0.9666666666666667,0.12833333333333333,0.04,7,12.833333333333332
4,60,0.9,0.15666666666666668,0.04,7,15.666666666666668
5,60,0.88,0.19666666666666666,0.04,7,19.666666666666664
6,60,0.8666666666666667,0.22833333333333333,0.04,7,22.833333333333332
7,60,0.8571428571428571,0.255,0.04,7,25.5
8,60,0.875,0.2866666666666667,0.04,7,28.666666666666668
9,60,0.8888888888888888,0.31833333333333336,0.04,7,31.833333333333336
10,60,0.87,0.34833333333333333,0.04,7,34.833333333333336
11,60,0.8818181818181818,0.38,0.04,7,38.0
12,60,0.8666666666666667,0.3983333333333333,0.04,7,39.83333333333333
13,60,0.8538461538461538,0.41833333333333333,0.04,7,41.833333333333336
14,60,0.8357142857142857,0.445,0.04,7,44.5
15,60,0.84,0.47833333333333333,0.04,7,47.833333333333336
16,60,0.825,0.49666666666666665,0.04,7,49.666666666666664
17,60,0.8294117647058824,0.5266666666666666,0.04,7,52.666666666666664
18,60,0.8333333333333334,0.5516666666666666,0.04,7,55.166666666666664
19,60,0.8368421052631579,0.5816666666666667,0.04,7,58.166666666666664
20,60,0.835,0.5983333333333334,0.04,7,59.833333333333336
21,60,0.8285714285714286,0.6183333333333333,0.04,7,61.83333333333333
22,60,0.8090909090909091,0.6266666666666667,0.04,7,62.66666666666667
23,60,0.8043478260869565,0.6416666666666667,0.04,7,64.16666666666667
24,60,0.8041666666666667,0.6633333333333333,0.04,7,66.33333333333333
25,60,0.796,0.6783333333333333,0.04,7,67.83333333333333
26,60,0.7923076923076923,0.695,0.04,7,69.5
27,60,0.774074074074074,0.7,0.04,7,70.0
28,60,0.7678571428571429,0.7133333333333334,0.04,7,71.33333333333334
29,60,0.7620689655172413,0.7266666666666667,0.04,7,72.66666666666667
30,60,0.75,0.7366666666666667,0.04,7,73.66666666666667
1,60,0.9,0.04833333333333333,0.08,7,4.833333333333333
2,60,0.95,0.13833333333333334,0.08,7,13.833333333333334
3,60,0.9666666666666667,0.20333333333333334,0.08,7,20.333333333333332
4,60,0.95,0.2783333333333333,0.08,7,27.833333333333332
5,60,0.96,0.32666666666666666,0.08,7,32.666666666666664
6,60,0.9666666666666667,0.39166666666666666,0.08,7,39.166666666666664
7,60,0.9571428571428572,0.445,0.08,7,44.5
8,60,0.95,0.48,0.08,7,48.0
9,60,0.9444444444444444,0.5233333333333333,0.08,7,52.33333333333333
10,60,0.94,0.5616666666666666,0.08,7,56.166666666666664
11,60,0.9454545454545454,0.6033333333333334,0.08,7,60.333333333333336
12,60,0.9416666666666667,0.6366666666666667,0.08,7,63.66666666666667
13,60,0.9307692307692308,0.6666666666666666,0.08,7,66.66666666666666
14,60,0.9214285714285714,0.6883333333333334,0.08,7,68.83333333333333
15,60,0.9133333333333333,0.7183333333333334,0.08,7,71.83333333333334
16,60,0.88125,0.7266666666666667,0.08,7,72.66666666666667
17,60,0.8823529411764706,0.7466666666666667,0.08,7,74.66666666666667
18,60,0.8722222222222222,0.7683333333333333,0.08,7,76.83333333333333
19,60,0.8578947368421053,0.78,0.08,7,78.0
20,60,0.85,0.7983333333333333,0.08,7,79.83333333333333
21,60,0.8333333333333334,0.8083333333333333,0.08,7,80.83333333333333
22,60,0.8181818181818182,0.82,0.08,7,82.0
23,60,0.8130434782608695,0.8466666666666667,0.08,7,84.66666666666667
24,60,0.8,0.86,0.08,7,86.0
25,60,0.8,0.8783333333333333,0.08,7,87.83333333333333
26,60,0.7730769230769231,0.8816666666666667,0.08,7,88.16666666666667
27,60,0.7592592592592593,0.89,0.08,7,89.0
28,60,0.75,0.9,0.08,7,90.0
29,60,0.7379310344827587,0.9066666666666666,0.08,7,90.66666666666666
30,60,0.73,0.92,0.08,7,92.0
1,60,1.0,0.15833333333333333,0.16,7,15.833333333333332
2,60,1.0,0.315,0.16,7,31.5
3,60,1.0,0.44666666666666666,0.16,7,44.666666666666664
4,60,1.0,0.5333333333333333,0.16,7,53.333333333333336
5,60,1.0,0.6233333333333333,0.16,7,62.33333333333333
6,60,1.0,0.6716666666666666,0.16,7,67.16666666666666
7,60,0.9857142857142858,0.71,0.16,7,71.0
8,60,0.9625,0.7516666666666667,0.16,7,75.16666666666667
9,60,0.9666666666666667,0.7916666666666666,0.16,7,79.16666666666666
10,60,0.95,0.82,0.16,7,82.0
11,60,0.9363636363636364,0.845,0.16,7,84.5
12,60,0.9083333333333333,0.86,0.16,7,86.0
13,60,0.8923076923076924,0.8816666666666667,0.16,7,88.16666666666667
14,60,0.8785714285714286,0.9016666666666666,0.16,7,90.16666666666666
15,60,0.86,0.915,0.16,7,91.5
16,60,0.85,0.9283333333333333,0.16,7,92.83333333333333
17,60,0.8352941176470589,0.9416666666666667,0.16,7,94.16666666666667
18,60,0.8055555555555556,0.9483333333333334,0.16,7,94.83333333333334
19,60,0.7842105263157895,0.955,0.16,7,95.5
20,60,0.765,0.9616666666666667,0.16,7,96.16666666666667
21,60,0.7428571428571429,0.97,0.16,7,97.0
22,60,0.7227272727272728,0.975,0.16,7,97.5
23,60,0.7043478260869566,0.9816666666666667,0.16,7,98.16666666666667
24,60,0.675,0.9816666666666667,0.16,7,98.16666666666667
25,60,0.652,0.9833333333333333,0.16,7,98.33333333333333
26,60,0.6307692307692307,0.9866666666666667,0.16,7,98.66666666666667
27,60,0.6148148148148148,0.99,0.16,7,99.0
28,60,0.5928571428571429,0.99,0.16,7,99.0
29,60,0.5793103448275863,0.9933333333333333,0.16,7,99.33333333333333
30,60,0.5666666666666667,0.9966666666666667,0.16,7,99.66666666666667
1,60,0.4,0.008333333333333333,0.01,8,0.8333333333333334
2,60,0.4,0.018333333333333333,0.01,8,1.8333333333333333
3,60,0.4666666666666667,0.03,0.01,8,3.0
4,60,0.4,0.03333333333333333,0.01,8,3.3333333333333335
5,60,0.4,0.041666666666666664,0.01,8,4.166666666666666
6,60,0.43333333333333335,0.05333333333333334,0.01,8,5.333333333333334
7,60,0.44285714285714284,0.06333333333333334,0.01,8,6.333333333333334
8,60,0.45,0.07666666666666666,0.01,8,7.666666666666666
9,60,0.43333333333333335,0.085,0.01,8,8.5
10,60,0.43,0.09166666666666666,0.01,8,9.166666666666666
11,60,0.41818181818181815,0.1,0.01,8,10.0
12,60,0.4,0.105,0.01,8,10.5
13,60,0.4076923076923077,0.115,0.01,8,11.5
14,60,0.42142857142857143,0.125,0.01,8,12.5
15,60,0.44,0.14166666666666666,0.01,8,14.166666666666666
16,60,0.44375,0.15166666666666667,0.01,8,15.166666666666668
17,60,0.4470588235294118,0.16166666666666665,0.01,8,16.166666666666664
18,60,0.43333333333333335,0.165,0.01,8,16.5
19,60,0.4263157894736842,0.17333333333333334,0.01,8,17.333333333333336
20,60,0.42,0.17833333333333334,0.01,8,17.833333333333336
21,60,0.4238095238095238,0.18833333333333332,0.01,8,18.833333333333332
22,60,0.4409090909090909,0.21,0.01,8,21.0
23,60,0.43043478260869567,0.215,0.01,8,21.5
24,60,0.43333333333333335,0.225,0.01,8,22.5
25,60,0.444,0.24,0.01,8,24.0
26,60,0.4461538461538462,0.25,0.01,8,25.0
27,60,0.43703703703703706,0.25666666666666665,0.01,8,25.666666666666664
28,60,0.425,0.25833333333333336,0.01,8,25.833333333333336
29,60,0.41724137931034483,0.26166666666666666,0.01,8,26.166666666666664
30,60,0.41333333333333333,0.2683333333333333,0.01,8,26.833333333333332
1,60,0.7,0.02,0.02,8,2.0
2,60,0.65,0.03333333333333333,0.02,8,3.3333333333333335
3,60,0.6333333333333333,0.04833333333333333,0.02,8,4.833333333333333
4,60,0.6,0.06666666666666667,0.02,8,6.666666666666667
5,60,0.6,0.085,0.02,8,8.5
6,60,0.6,0.10666666666666667,0.02,8,10.666666666666668
7,60,0.6142857142857143,0.12,0.02,8,12.0
8,60,0.6375,0.145,0.02,8,14.499999999999998
9,60,0.6222222222222222,0.155,0.02,8,15.5
10,60,0.61,0.165,0.02,8,16.5
11,60,0.6272727272727273,0.19333333333333333,0.02,8,19.333333333333332
12,60,0.6166666666666667,0.20833333333333334,0.02,8,20.833333333333336
13,60,0.6,0.22,0.02,8,22.0
14,60,0.5857142857142857,0.23333333333333334,0.02,8,23.333333333333332
15,60,0.5866666666666667,0.245,0.02,8,24.5
16,60,0.575,0.255,0.02,8,25.5
17,60,0.5705882352941176,0.26666666666666666,0.02,8,26.666666666666668
18,60,0.5666666666666667,0.275,0.02,8,27.500000000000004
19,60,0.5631578947368421,0.2833333333333333,0.02,8,28.333333333333332
20,60,0.56,0.2916666666666667,0.02,8,29.166666666666668
21,60,0.5428571428571428,0.2966666666666667,0.02,8,29.666666666666668
22,60,0.55,0.31666666666666665,0.02,8,31.666666666666664
23,60,0.5565217391304348,0.33,0.02,8,33.0
24,60,0.55,0.33666666666666667,0.02,8,33.666666666666664
25,60,0.548,0.3516666666666667,0.02,8,35.16666666666667
26,60,0.55,0.36333333333333334,0.02,8,36.333333333333336
27,60,0.5518518518518518,0.37833333333333335,0.02,8,37.833333333333336
28,60,0.5464285714285714,0.3883333333333333,0.02,8,38.83333333333333
29,60,0.5448275862068965,0.39666666666666667,0.02,8,39.666666666666664
30,60,0.54,0.4033333333333333,0.02,8,40.33333333333333
1,60,0.8,0.025,0.04,8,2.5
2,60,0.85,0.06666666666666667,0.04,8,6.666666666666667
3,60,0.9,0.09333333333333334,0.04,8,9.333333333333334
4,60,0.925,0.12666666666666668,0.04,8,12.666666666666668
5,60,0.92,0.165,0.04,8,16.5
6,60,0.9333333333333333,0.19833333333333333,0.04,8,19.833333333333332
7,60,0.9285714285714286,0.23166666666666666,0.04,8,23.166666666666664
8,60,0.9,0.27166666666666667,0.04,8,27.166666666666668
9,60,0.8888888888888888,0.295,0.04,8,29.5
10,60,0.88,0.315,0.04,8,31.5
11,60,0.8545454545454545,0.335,0.04,8,33.5
12,60,0.8416666666666667,0.355,0.04,8,35.5
13,60,0.8461538461538461,0.375,0.04,8,37.5
14,60,0.8357142857142857,0.395,0.04,8,39.5
15,60,0.8133333333333334,0.42,0.04,8,42.0
16,60,0.8125,0.44333333333333336,0.04,8,44.333333333333336
17,60,0.8117647058823529,0.4683333333333333,0.04,8,46.833333333333336
18,60,0.8111111111111111,0.495,0.04,8,49.5
19,60,0.8,0.5116666666666667,0.04,8,51.16666666666667
20,60,0.795,0.5316666666666666,0.04,8,53.166666666666664
21,60,0.7904761904761904,0.5483333333333333,0.04,8,54.833333333333336
22,60,0.7863636363636364,0.58,0.04,8,57.99999999999999
23,60,0.782608695652174,0.6016666666666667,0.04,8,60.16666666666667
24,60,0.7708333333333334,0.6116666666666667,0.04,8,61.16666666666667
25,60,0.76,0.6266666666666667,0.04,8,62.66666666666667
26,60,0.7615384615384615,0.645,0.04,8,64.5
27,60,0.7481481481481481,0.6516666666666666,0.04,8,65.16666666666666
28,60,0.7464285714285714,0.6716666666666666,0.04,8,67.16666666666666
29,60,0.7448275862068966,0.6866666666666666,0.04,8,68.66666666666667
30,60,0.7366666666666667,0.6966666666666667,0.04,8,69.66666666666667
1,60,1.0,0.08333333333333333,0.08,8,8.333333333333332
2,60,1.0,0.15166666666666667,0.08,8,15.166666666666668
3,60,1.0,0.20666666666666667,0.08,8,20.666666666666668
4,60,1.0,0.2833333333333333,0.08,8,28.333333333333332
5,60,1.0,0.3516666666666667,0.08,8,35.16666666666667
6,60,1.0,0.3933333333333333,0.08,8,39.33333333333333
7,60,0.9857142857142858,0.4216666666666667,0.08,8,42.16666666666667
8,60,0.975,0.4583333333333333,0.08,8,45.83333333333333
9,60,0.9666666666666667,0.5083333333333333,0.08,8,50.83333333333333
10,60,0.96,0.5483333333333333,0.08,8,54.833333333333336
11,60,0.9636363636363636,0.5916666666666667,0.08,8,59.166666666666664
12,60,0.95,0.635,0.08,8,63.5
13,60,0.9461538461538461,0.6716666666666666,0.08,8,67.16666666666666
14,60,0.9428571428571428,0.6983333333333334,0.08,8,69.83333333333334
15,60,0.9266666666666666,0.715,0.08,8,71.5
16,60,0.91875,0.7383333333333333,0.08,8,73.83333333333333
17,60,0.9058823529411765,0.7566666666666667,0.08,8,75.66666666666667
18,60,0.9055555555555556,0.7816666666666666,0.08,8,78.16666666666666
19,60,0.8894736842105263,0.795,0.08,8,79.5
20,60,0.86,0.8016666666666666,0.08,8,80.16666666666666
21,60,0.8666666666666667,0.825,0.08,8,82.5
22,60,0.8590909090909091,0.84,0.08,8,84.0
23,60,0.8391304347826087,0.8516666666666667,0.08,8,85.16666666666667
24,60,0.8333333333333334,0.87,0.08,8,87.0
25,60,0.82,0.8816666666666667,0.08,8,88.16666666666667
26,60,0.7961538461538461,0.885,0.08,8,88.5
27,60,0.7777777777777778,0.8916666666666667,0.08,8,89.16666666666667
28,60,0.7642857142857142,0.9033333333333333,0.08,8,90.33333333333333
29,60,0.7551724137931034,0.9116666666666666,0.08,8,91.16666666666666
30,60,0.7366666666666667,0.915,0.08,8,91.5
1,60,1.0,0.14333333333333334,0.16,8,14.333333333333334
2,60,1.0,0.29333333333333333,0.16,8,29.333333333333332
3,60,1.0,0.43,0.16,8,43.0
4,60,1.0,0.5183333333333333,0.16,8,51.83333333333333
5,60,1.0,0.59,0.16,8,59.0
6,60,0.9833333333333333,0.6466666666666666,0.16,8,64.66666666666666
7,60,0.9857142857142858,0.7166666666666667,0.16,8,71.66666666666667
8,60,0.9625,0.7583333333333333,0.16,8,75.83333333333333
9,60,0.9444444444444444,0.7833333333333333,0.16,8,78.33333333333333
10,60,0.95,0.8333333333333334,0.16,8,83.33333333333334
11,60,0.9363636363636364,0.86,0.16,8,86.0
12,60,0.8916666666666667,0.8733333333333333,0.16,8,87.33333333333333
13,60,0.8692307692307693,0.8883333333333333,0.16,8,88.83333333333333
14,60,0.85,0.9016666666666666,0.16,8,90.16666666666666
15,60,0.8266666666666667,0.9183333333333333,0.16,8,91.83333333333333
16,60,0.8,0.925,0.16,8,92.5
17,60,0.788235294117647,0.9383333333333334,0.16,8,93.83333333333333
18,60,0.7777777777777778,0.95,0.16,8,95.0
19,60,0.7473684210526316,0.9533333333333334,0.16,8,95.33333333333334
20,60,0.73,0.9616666666666667,0.16,8,96.16666666666667
21,60,0.7095238095238096,0.9666666666666667,0.16,8,96.66666666666667
